"COMP";"REGIAO";"UF";CO_IBGE;"MUNICIPIO";"MOTIVO_DESABILITACAO";"CNES";"NOME_ESTABELECIMENTO";"RAZAO_SOCIAL";"TP_GESTAO";"CO_TIPO_UNIDADE";"DS_TIPO_UNIDADE";"NATUREZA_JURIDICA";"DESC_NATUREZA_JURIDICA";"NO_LOGRADOURO";"NU_ENDERECO";"NO_COMPLEMENTO";"NO_BAIRRO";"CO_CEP";"NU_TELEFONE";"NO_EMAIL";LEITOS_EXISTENTES;LEITOS_SUS;UTI_TOTAL_EXIST;UTI_TOTAL_SUS;UTI_ADULTO_EXIST;UTI_ADULTO_SUS;UTI_PEDIATRICO_EXIST;UTI_PEDIATRICO_SUS;UTI_NEONATAL_EXIST;UTI_NEONATAL_SUS;UTI_QUEIMADO_EXIST;UTI_QUEIMADO_SUS;UTI_CORONARIANA_EXIST;UTI_CORONARIANA_SUS
"202601";"SUL";"PR";"410250";"BARBOSA FERRAZ";;"3587010";"HOSPITAL MUNICIPAL ARNALDO CONEGLIAN";"HOSPITAL MUNICIPAL DE BARBOSA FERRAZ";"D";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"RUA BOLIVIA";"151";;"VILA NOVA";"86960000";"(44) 32751791";"hm.arnaldoconeglian@gmail.com";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"RJ";"330330";"NITEROI";;"3587053";"CENTRO ORTOPEDICO";"CENTRO ORTOPEDICO SAO LUCAS LTDA";"M";"05";"HOSPITAL GERAL";"2062";"HOSPITAL_PRIVADO";"GAL PEREIRA DA SILVA";"278";;"ICARAI";"24220031";"21 27193535";;"53";"0";"14";"0";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORDESTE";"MA";"210312";"CENTRAL DO MARANHAO";;"3588572";"HOSPITAL E MATERNIDADE NOSSA SENHORA DA CONCEICAO";"PREFEITURA MUNICIPAL DE CENTRAL DO MARANHAO";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"AVENIDA ROSEANA SARNEY";"1";"AO LADO DA UBS";"CENTRO";"65267000";"98 33541066";;"15";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"RJ";"330330";"NITEROI";;"3594432";"HOSPITAL NITEROI DOR";"HOSPITAL FLUMINENSE S A";"E";"05";"HOSPITAL GERAL";"2054";"HOSPITAL_PRIVADO";"SETE DE SETEMBRO";"301";"ENTR SUPL RUA MARI";"SANTA ROSA";"24230251";"21 26079150";"legalizacao.obras@rededor.com.br";"158";"7";"91";"0";"85";"0";"6";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"MG";"317020";"UBERLANDIA";;"3597156";"MADRECOR HOSPITAL";"HAPVIDA ASSISTENCIA MEDICA S A";"M";"05";"HOSPITAL GERAL";"2054";"HOSPITAL_PRIVADO";"AVENIDA FRANCISCO RIBEIRO";"1111";"TERREORURAL";"SANTA MONICA";"38408186";"34 3230-6000";"andersonsouza@hapvida.com.br";"45";"0";"14";"0";"8";"0";"2";"0";"4";"0";"0";"0";"0";"0"
"202601";"SUL";"PR";"411370";"LONDRINA";;"3599426";"HOSPITAL VASCULAR DE LONDRINA";"HOSPITAL VASCULAR DE LONDRINA LTDA";"M";"07";"HOSPITAL ESPECIALIZADO";"2062";"HOSPITAL_PRIVADO";"MARINGA";"2655";;"VITORIA";"86060000";"43 30290404";"adm@cirurgiavascularlondrina.com.br";"10";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"RJ";"330455";"RIO DE JANEIRO";;"3603539";"HOSPITAL ISRAELITA ALBERT SABIN";"ASSOCIACAO BENEFICENTE ISRAELITA DO RIO DE JANEIRO";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"PROFESSOR GABIZO";"319";;"MARACANA";"20271065";"21 21768800";"ALFREDO.PAULO@BADIM.COM.BR";"56";"0";"10";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"GO";"520870";"GOIANIA";;"3619109";"CLINICA DE REPOUSO BOM JESUS";"CLINICA BOM JESUS LTDA";"M";"07";"HOSPITAL ESPECIALIZADO";"2062";"HOSPITAL_PRIVADO";"AVENIDA T 3";"600";"QD 169 LT 12E";"BUENO";"74210240";"(62)32855591";;"70";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"RJ";"330520";"SAO PEDRO DA ALDEIA";;"3621316";"HOSPITAL PEDIATRICO LAGOS";"HOSPITAL PEDIATRICO LAGOS";"M";"07";"HOSPITAL ESPECIALIZADO";"2062";"HOSPITAL_PRIVADO";"RUA TEIXEIRA BRANDAO";"19";;"ESTACAO";"28941186";;;"39";"0";"34";"0";"0";"0";"14";"0";"20";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"350320";"ARARAQUARA";;"3625087";"HOSPITAL SAO PAULO";"UNIMED DE ARARAQUARA COOPERATIVA DE TRABALHO MEDICO";"M";"05";"HOSPITAL GERAL";"2143";"HOSPITAL_PRIVADO";"AV MARIA ANTONIA DE CAMARGO DE OLIVEIRA";"2599";;"JARDIM NOVA AMERICA";"14800370";"(16)3303-3900";"same@unimedara.com.br";"177";"0";"20";"0";"10";"0";"0";"0";"10";"0";"0";"0";"0";"0"
"202601";"SUL";"RS";"430510";"CAXIAS DO SUL";;"3625133";"CLINICA DE REPOUSO";"CSM CENTRO ESPECIALIZADO EM SAUDE MENTAL E GERIATRIA LTDA";"M";"07";"HOSPITAL ESPECIALIZADO";"2062";"HOSPITAL_PRIVADO";"RUA ERNESTO ZANROSSO";"2960";;"SANTA CATARINA";"95030310";"(54) 3223-9090";"clinicaderepouso1@hotmail.com";"109";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUL";"RS";"430460";"CANOAS";;"3626245";"HOSPITAL DE PRONTO SOCORRO PREF DR MARCOS ANTONIO RONCHETTI";"HOSPITAL DE PRONTO SOCORRO PREF DR MARCOS ANTONIO RONCHETTI";"M";"07";"HOSPITAL ESPECIALIZADO";"1244";"HOSPITAL_PÚBLICO";"RUA CACAPAVA";"100";;"MATHIAS VELHO";"92330290";"(51)3415-4500";"diretoradministrativo@hpsc.com.br";"104";"104";"20";"20";"20";"20";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORDESTE";"PE";"261160";"RECIFE";;"3629090";"OFTALMOCENTER";"HOSPITAL DE MICROCIRURGIA OCULAR DO RECIFE LTDA";"M";"07";"HOSPITAL ESPECIALIZADO";"2062";"HOSPITAL_PRIVADO";"AV CONSELHEIRO AGUIAR";"726";;"PINA";"51011030";"(81)33271718";"microcirurgia@ig.com.br";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"353650";"PAULINIA";;"3633969";"HOSPITAL DE CUIDADOS CRONICOS INTEGRADOS DE PAULINIA";"PREFEITURA MUNICIPAL DE PAULINIA";"M";"07";"HOSPITAL ESPECIALIZADO";"1244";"HOSPITAL_PÚBLICO";"AVN JOSE PAULINO";"2177";;"MORUMBI";"13140723";"(19)38446386";"saude@paulinia.sp.gov.br";"50";"50";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"MT";"510704";"PRIMAVERA DO LESTE";;"3636364";"CENTRO MEDICO DAS NACOES HOSPITAL E MATERNIDADE";"WACHHOIZ E WACHHOIZ LTDA";"M";"05";"HOSPITAL GERAL";"2062";"HOSPITAL_PRIVADO";"AVENIDA AMAZONAS";"190";;"PRIMAVERA II";"78850000";"(66) 3500-2111";"edson@hospitaldasnacoes.com.br";"46";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"MG";"310620";"BELO HORIZONTE";;"3648907";"NEOCENTER";"NEOCENTER SA";"M";"07";"HOSPITAL ESPECIALIZADO";"2054";"HOSPITAL_PRIVADO";"AV CONTORNO";"9530";"2 ANDAR";"PRADO";"30130151";"(31)33353503";"administracao@neocenter.com.br";"48";"0";"48";"0";"0";"0";"40";"0";"8";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"MG";"310530";"BANDEIRA DO SUL";;"3649156";"HOSPITAL DONA PAULINA DAMEN KOCKX";"ASSOCIACAO AMIGOS DO HOSPITAL DONA PAULINA DAMEN KOCKX";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"AV SANTA TEREZINHA";"711";;"CENTRO";"37740000";"(35)37421230";;"9";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORDESTE";"RN";"240810";"NATAL";;"3649563";"HOSPITAL UNIMED";"UNIMED NATAL SOCIEDADE COOPERATIVA DE TRABALHO MEDICO";"M";"05";"HOSPITAL GERAL";"2143";"HOSPITAL_PRIVADO";"ANTONIO BASILIO";"3598";;"LAGOA NOVA";"59056380";"84 32206215";"secretaria.hu@unimednatal.com.br";"102";"0";"24";"0";"5";"0";"9";"0";"10";"0";"0";"0";"0";"0"
"202601";"NORTE";"RO";"110004";"CACOAL";;"3651665";"HOSPITAL GERAL E ORTOPEDICO";"HGO HOSPITAL GERAL E ORTOPEDICO LTDA";"M";"05";"HOSPITAL GERAL";"2062";"HOSPITAL_PRIVADO";"GUAPORE";"2270";;"CENTRO";"76963776";"69 34412483";"hospitalhgo@hotmail.com";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORTE";"PA";"150565";"PLACAS";;"3654796";"HOSPITAL MUNICIPAL OLIVIO ALVES";"FUNDO MUNICIPAL DE SAUDE DE PLACAS";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"TRAVESSA OLIVIO ALVES";"S/N";;"CENTRO";"68138000";"(93)35521483";"smsplacas@gmail.com";"31";"31";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORTE";"TO";"170210";"ARAGUAINA";;"3654826";"HOSPITAL DE DOENCAS TROPICAIS DA UNIV FED DE TOCANTINS";"EMPRESA BRASILEIRA DE SERVICOS HOSPITALARES EBSERH";"E";"07";"HOSPITAL ESPECIALIZADO";"2011";"HOSPITAL_PRIVADO";"JOSE DE BRITO SOARES";"1015";;"SETOR ANHANGUERA";"77818530";"63 3413 8600";"stcor.hdt-uft@ebserh.gov.br";"55";"55";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORTE";"PA";"150140";"BELEM";;"3656969";"HOSPITAL ADVENTISTA DE BELEM";"ASSOCIACAO ADVENTISTA NORTE BRASILEIRA DE PREVENCAO E ASSIST";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"AV ALMIRANTE BARROSO";"1758";;"MARCO";"66093904";"(91)30848686";"diretoria@hab.org.br";"174";"0";"23";"0";"14";"0";"6";"0";"3";"0";"0";"0";"0";"0"
"202601";"SUL";"PR";"411990";"PONTA GROSSA";;"3658287";"CENTRO HOSPITALAR SAO CAMILO";"BENEFICENCIA CAMILIANA DO SUL";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA JOAO MALINOSKI";"245";;"UVARANAS";"84031070";"42 30266200";"comercial@saocamilopg.com.br";"49";"3";"10";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORTE";"TO";"170210";"ARAGUAINA";;"3663051";"HOSPITAL MUNICIPAL DE ARAGUAINA DR EDUARDO NOVAES MEDRADO";"PREFEITURA MUNICIPAL DE ARAGUAINA";"M";"07";"HOSPITAL ESPECIALIZADO";"1031";"HOSPITAL_PÚBLICO";"AV PERIMETRAL";"650";;"URBANISTICO";"77818060";;;"71";"71";"10";"10";"0";"0";"10";"10";"0";"0";"0";"0";"0";"0"
"202601";"NORDESTE";"RN";"240810";"NATAL";;"3665216";"VISAO CLINICA";"VISAO CLINICA DE OLHOS LTDA ME";"M";"21";"PRONTO SOCORRO ESPECIALIZADO";"2062";"HOSPITAL_PRIVADO";"AV PRESIDENTE BANDEIRA";"329";;"ALECRIM";"59040200";;;"6";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORDESTE";"MA";"210060";"AMARANTE DO MARANHAO";;"3667804";"HOSPITAL MUNICIPAL SAO JOSE DE RIBAMAR";"PREFEITURA MUNICIPAL DE AMARANTE DO MARANHAO";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"COELHO NETO";"100";"CENTRO";"CENTRO";"65923000";;;"59";"51";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORTE";"TO";"171820";"PORTO NACIONAL";;"3668770";"HOSPITAL MATERNO INFANTIL TIA DEDE";"SECRETARIA DA SAUDE";"E";"05";"HOSPITAL GERAL";"1023";"HOSPITAL_PÚBLICO";"RAQUEL DE CARVALHO";"420";;"CENTRO";"77500170";"63 30275499";"tiadede.rh@gmail.com";"51";"45";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"MT";"510515";"JUINA";;"3672379";"HOSPITAL SAO GERALDO JUINA";"HOSPITAL BENEFICENCIA JUINA LTDA";"M";"05";"HOSPITAL GERAL";"2062";"HOSPITAL_PRIVADO";"AV MATO GROSSO";"S/N";"N";"MODULO 01 CENTRO";"78320000";"(66)5661333";"hospitalsaogeraldo_juina@hotma";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORDESTE";"RN";"240800";"MOSSORO";;"3675580";"HOSPITAL DA LMECC";"LIGA MOSSOROENSE DE ESTUDOS E COMBATE AO CANCER";"D";"07";"HOSPITAL ESPECIALIZADO";"3999";"HOSPITAL_FILANTRÓPICO";"RUA DONA IZAURA ROSADO";"129";;"ABOLICAO III";"59612670";"3323-7700";"faturamentoaih@ligamossoroense.org";"104";"74";"20";"9";"10";"9";"10";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUL";"SC";"420540";"FLORIANOPOLIS";;"3676277";"INSTITUTO DA VISAO ASSAD RAYES";"INSTITUTO DA VISAO ASSAD RAYES S S LTDA";"M";"07";"HOSPITAL ESPECIALIZADO";"2240";"HOSPITAL_PRIVADO";"RUA DOM JOAQUIM";"885";"SALA 701 702 801 802";"CENTRO";"88015530";"(48) 30290266";"contato@institutoassadrayes.com.br";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUL";"PR";"410480";"CASCAVEL";;"3677214";"MASTER CLINICA";"CLINICA UROLOGICA DO OESTE LTDA";"E";"07";"HOSPITAL ESPECIALIZADO";"2062";"HOSPITAL_PRIVADO";"RUA SOUZA NAVES";"3378";;"CENTRO";"85801120";"(45)3224-2020";"administracao@masterclinica.com.br";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"MT";"510180";"BARRA DO GARCAS";;"3689522";"HOSPITAL E MATERNIDADE CRISTO REDENTOR";"HOSPITAL CRISTO REDENTOR LTDA";"M";"05";"HOSPITAL GERAL";"2062";"HOSPITAL_PRIVADO";"CARAJAS";"753";"ESQ PIRES DE CAMPOS";"CENTRO";"78600013";"065 8612097";"escritoriosmaria@gmail.com";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"350650";"BIRIGUI";;"3689972";"HOSPITAL UNIMED DE BIRIGUI";"UNIMED DE BIRIGUI COOPERATIVA TRABALHO MEDICO";"M";"05";"HOSPITAL GERAL";"2143";"HOSPITAL_PRIVADO";"AVENIDA JOAO CERNACK";"1000";;"CENTRO";"16200023";"18 - 36497070";"unimed@unimedbirigui.com.br";"44";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"MS";"500270";"CAMPO GRANDE";;"3694143";"ISO MS";"INSTITUTO DA SAUDE OCULAR DE MS LTDA";"M";"07";"HOSPITAL ESPECIALIZADO";"2062";"HOSPITAL_PRIVADO";"ELIAS NASSER";"89";;"SAO FRANCISCO";"79002260";"67 33163000";;"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"MG";"310560";"BARBACENA";;"3698548";"HOSPITAL REGIONAL DE BARBACENA DR JOSE AMERICO";"FUNDACAO HOSPITALAR DO ESTADO DE MINAS GERAIS";"M";"05";"HOSPITAL GERAL";"1147";"HOSPITAL_PÚBLICO";"AVN 14 DE AGOSTO";"S/N";;"FLORESTA";"36202850";"33391600";"hrb.direcao@fhemig.mg.gov.br";"90";"90";"20";"20";"20";"20";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"355030";"SAO PAULO";;"3701832";"HOSPITAL SILVIO ROMERO";"HOSPITAL DE ESPECIALIDADES SILVIO ROMERO LTDA";"M";"05";"HOSPITAL GERAL";"2062";"HOSPITAL_PRIVADO";"FERNANDES PINHEIRO";"268";"FUNDOS";"VILA AZEVEDO";"03308060";"11 22279040";"raimundo.rezende@gmail.com";"31";"26";"5";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"MG";"310620";"BELO HORIZONTE";;"3702693";"MATERNIDADE UNIMED UNIDADE GRAJAU";"UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MEDICO";"M";"07";"HOSPITAL ESPECIALIZADO";"2143";"HOSPITAL_PRIVADO";"RUA VIAMAO";"1171";;"GRAJAU";"30431253";"31 33195700";"CONTAB.FISCO.REGULATORIO@UNIMEDBH.COM.BR";"116";"0";"40";"0";"10";"0";"0";"0";"30";"0";"0";"0";"0";"0"
"202601";"NORDESTE";"RN";"240810";"NATAL";;"3708926";"HOSPITAL MUNICIPAL DE NATAL";"SECRETARIA MUNICIPAL DE SAUDE NATALRN";"M";"05";"HOSPITAL GERAL";"1031";"HOSPITAL_PÚBLICO";"RUA JOAQUIM MANUEL";"655";"A";"PETROPOLIS";"59012330";"32328540/50/51";;"123";"109";"24";"10";"24";"10";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUL";"SC";"420200";"BALNEARIO CAMBORIU";;"3718395";"HOSPITAL UNIMED LITORAL";"UNIMED LITORAL COOPERATIVA DE TRABALHO MEDICO LTDA";"M";"05";"HOSPITAL GERAL";"2143";"HOSPITAL_PRIVADO";"AVENIDA DO ESTADO";"1550";;"DOS PIONEIROS";"88331150";"(47) 3341-4400";"mario.silva@unimedlitoral.com.br";"134";"0";"20";"0";"16";"0";"4";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORDESTE";"PE";"260410";"CARUARU";;"3719278";"IRIS OFTALMO";"CLINICA DE OLHOS CARUARU LTDA";"M";"07";"HOSPITAL ESPECIALIZADO";"2062";"HOSPITAL_PRIVADO";"AGAMENON MAGALHAES";"732";"00001";"MAURICIO DE NASSAU";"55014000";"81 37193388";"gestoradm@irisoftalmo.com.br";"4";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"GO";"520870";"GOIANIA";;"3727602";"HONCORD";"HONCORD HEMATOLOGIA ONCOLOGIA E CONGEL DE CELULAS TRONCO";"M";"07";"HOSPITAL ESPECIALIZADO";"2062";"HOSPITAL_PRIVADO";"RUA T 35";"1941";"QD 97 LT 19 20 21";"SETOR BUENO";"74223230";"62 - 32396600";"financeiro@honcord.com.br";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORDESTE";"PE";"261160";"RECIFE";;"3730425";"OFTALMAX HOSPITAL DE OLHOS";"OFTALMAX HOSPITAL DE OLHOS LTDA";"M";"07";"HOSPITAL ESPECIALIZADO";"2054";"HOSPITAL_PRIVADO";"RUA BENFICA";"411";;"MADALENA";"50720001";"081 3036-2727";"oftalmax@oftalmax.com.br";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORDESTE";"PE";"261160";"RECIFE";;"3733580";"CENOR CENTRO DE OLHOS DO RECIFE LTDA";"CENOR CENTRO DE OLHOS DO RECIFE LTDA";"M";"07";"HOSPITAL ESPECIALIZADO";"2062";"HOSPITAL_PRIVADO";"RUA JOSE OSORIO";"355";;"MADALENA";"50610280";"8132295000";"cenor@cenor.com.br";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORDESTE";"PE";"261160";"RECIFE";;"3733696";"HOSPITAL DE FRATURAS E REABILITACAO";"CLINICA DE FRATURAS E REABILITACAO LTDA";"M";"05";"HOSPITAL GERAL";"2062";"HOSPITAL_PRIVADO";"RUA JOAO FERNANDES VIEIRA";"644";;"BOA VISTA";"50050245";"81 34232399/98802837";"FINANCEIRO@HOSPITAL DE FRATURAS.COM.BR";"44";"0";"10";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORTE";"PA";"150145";"BELTERRA";;"3738698";"HOSPITAL MUNICIPAL DR IVALDO MORAES";"HOSPITAL MUNICIPAL DE SAUDE DE BELTERRA";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"ESTRADA 01";"01";;"CENTRO";"68143000";"(93) 5581238";"belterrasemsa@gmail.com";"32";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORDESTE";"BA";"291080";"FEIRA DE SANTANA";;"3745325";"H ORT CLINICA ORTOPEDICA DE FEIRA DE SANTANA";"HOSPITAL ORTOPEDICO LTDA";"M";"07";"HOSPITAL ESPECIALIZADO";"2062";"HOSPITAL_PRIVADO";"RUA JURACY MAGALHAES";"737";;"PONTO CENTRAL";"44075115";"75 33219050";"hort@bol.com.br";"8";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"354980";"SAO JOSE DO RIO PRETO";;"3745546";"HOSPITAL LAR NOSSA SENHORA DAS GRACAS NA PROVIDENCIA DE DEUS";"ASSOC LAR SAO FRANCISCO DE ASSIS NA PROVIDENCIA DE DEUS";"E";"07";"HOSPITAL ESPECIALIZADO";"3999";"HOSPITAL_FILANTRÓPICO";"RUA CANDIDO CARNEIRO";"663";;"VILA BOM JESUS";"15014200";"(17) 32129064";"nossasenhoradasgracas@alsf.org.br";"130";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORDESTE";"BA";"292740";"SALVADOR";;"3746410";"HOSPITAL 2 DE JULHO";"INSTITUTO BRASILEIRO DE DESENVOLVIMENTO DA ADMINISTRACAO HOS";"M";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"AV SAO MARCOS";"88";;"SAO MARCOS";"41253196";"(71) 3393-5429";"diretoria@h2j.ibdah.org.br";"70";"70";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUL";"PR";"410480";"CASCAVEL";;"3751678";"CENTRO MATERNO INFANTIL";"MUNICIPIO DE CASCAVEL";"M";"15";"UNIDADE MISTA";"1244";"HOSPITAL_PÚBLICO";"RUA SIRIEMA";"234";;"FLORESTA";"85814560";;;"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"MG";"317020";"UBERLANDIA";;"3752178";"HOSPITAL ORTHOMED CENTER";"HOSPITAL ORTHOMED CENTER LTDA";"M";"07";"HOSPITAL ESPECIALIZADO";"2062";"HOSPITAL_PRIVADO";"RONDON PACHECO";"555";;"MARACANA";"38400242";;;"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"350970";"CAMPOS DO JORDAO";;"3753433";"HOSPITAL LEONOR MENDES DE BARROS";"SOCIEDADE BENEFICENTE SAO CAMILO";"E";"05";"HOSPITAL GERAL";"3999";"HOSPITAL_FILANTRÓPICO";"RUA VEREADOR AGRIPINO LOPES DE MORAES";"101";;"VILA MATHILDE";"12460000";"1236689000";"secretaria@saocamilo-hlmb.org.br";"162";"136";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORDESTE";"CE";"230830";"MILAGRES";;"3759148";"HOSPITAL MUNICIPAL NOSSA SENHORA DOS MILAGRES";"PREF M MILAGRES";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"SITIO BENEDITO KM 01";"S/N";;"CASA PROPRIA";"63250000";"8835531161";;"50";"50";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"352590";"JUNDIAI";;"3759660";"HOSPITAL DIA OFTALMOLOGICO";"HOSPITAL DIA OFTALMOLOGICO LTDA";"M";"07";"HOSPITAL ESPECIALIZADO";"2062";"HOSPITAL_PRIVADO";"JOAQUIM MARQUES LISBOA";"26";"CASA";"VILA PROGRESSO";"13202170";"11 45271717";"FATURAMENTO2@HDO.MED.BR";"5";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"NORDESTE";"BA";"292060";"MARAGOGIPE";;"3761673";"HOSPITAL MUNICIPAL JOAO CARLOS PAOLILO BARCELAR";"FUNDO MUNICIPAL DE SAUDE DE MARAGOGIPE FNS";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"RUA NOSSA SENHORA DAS GRACAS";"01";"CASA";"CABACEIRAS";"44420000";"7535261108";"SESAU@MARAGOJIPE.BA.GOV.BR";"14";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"MT";"510250";"CACERES";;"3771393";"COC CENTRO OFTALMOLOGICO DE CACERES";"O J DA SILVA CLINICA MEDICA LTDA";"D";"05";"HOSPITAL GERAL";"2062";"HOSPITAL_PRIVADO";"TREZE DE JUNHO";"166";"ESQ C RUA GEN OSORIO";"CENTRO";"78210016";"65 2237100";;"6";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"CENTRO-OESTE";"GO";"520110";"ANAPOLIS";;"3771962";"HOSPITAL ESTADUAL DE ANAPOLIS DR HENRIQUE SANTILLO HEANA";"SECRETARIA DE ESTADO DA SAUDE";"E";"07";"HOSPITAL ESPECIALIZADO";"1023";"HOSPITAL_PÚBLICO";"AVENIDA BRASIL NORTE";"3105";;"CIDADE UNIVERSITARIA";"75083440";"062 33119100";"www.hospitaldeurgencias.com.br";"137";"126";"51";"40";"51";"40";"0";"0";"0";"0";"0";"0";"0";"0"
"202601";"SUDESTE";"SP";"354520";"SALTO";;"3774554";"HOSPITAL E MATERNIDADE MUNICIPAL N S DO MONTE SERRAT";"PREFEITURA DA ESTANCIA TURISTICA DE SALTO";"M";"05";"HOSPITAL GERAL";"1244";"HOSPITAL_PÚBLICO";"RUA EUROPA";"1571";;"JARDIM CELANI";"13326110";"11-4602-9000";;"126";"126";"10";"10";"10";"10";"0";"0";"0";"0";"0";"0";"0";"0"
