id;hospital;endereco;latitude;longitude;geocode_status;geocode_provider;geocode_accuracy;geocode_error_message;status_code;observacao;place_id;osm_type;osm_id;display_name;importance;feature_class;feature_type;address_city;address_state;address_country;query_used;api_response
184;HOSPITAL GERAL DE PEDREIRA;RUA JOAO FRANCISCO DE MOURA, 251 - VILA CAMPO GRANDE, SAO PAULO, SP;-23.6808407;-46.6783317;ok;nominatim;low;;200;;9108402;way;84759928;Rua João Francisco de Moura, Campinha, Campo Grande, Vila Arriete, São Paulo, Região Sudeste, 04455-000, Brasil;0.05341195162890055;;residential;São Paulo;São Paulo;Brasil;RUA JOAO FRANCISCO DE MOURA, 251 - VILA CAMPO GRANDE, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 9108402, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 84759928, ""lat"": ""-23.6808407"", ""lon"": ""-46.6783317"", ""category"": ""highway"", ""type"": ""residential"", ""place_rank"": 26, ""importance"": 0.05341195162890055, ""addresstype"": ""road"", ""name"": ""Rua João Francisco de Moura"", ""display_name"": ""Rua João Francisco de Moura, Campinha, Campo Grande, Vila Arriete, São Paulo, Região Sudeste, 04455-000, Brasil"", ""address"": {""road"": ""Rua João Francisco de Moura"", ""quarter"": ""Campinha"", ""suburb"": ""Vila Arriete"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""04455-000"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.6816848"", ""-23.6801011"", ""-46.6793581"", ""-46.6774810""]}"
185;HOSPITAL HELIOPOLIS UNIDADE DE GESTAO ASSISTENCIAL I;CON XAVIER, 276 - V HELIOPOLIS, SAO PAULO, SP;-23.6071150;-46.5952530;ok;nominatim;low;;200;;8932081;node;7998194012;Rua Côn. Xavier, Rua Cônego Xavier, Nova Heliópolis, Vila Bandeirantes, Sacomã, São Paulo, Região Sudeste, 04231-004, Brasil;7.861829556720863e-05;;bus_stop;São Paulo;São Paulo;Brasil;CON XAVIER, 276 - V HELIOPOLIS, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 8932081, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""node"", ""osm_id"": 7998194012, ""lat"": ""-23.6071150"", ""lon"": ""-46.5952530"", ""category"": ""highway"", ""type"": ""bus_stop"", ""place_rank"": 30, ""importance"": 7.861829556720863e-05, ""addresstype"": ""highway"", ""name"": ""Rua Côn. Xavier"", ""display_name"": ""Rua Côn. Xavier, Rua Cônego Xavier, Nova Heliópolis, Vila Bandeirantes, Sacomã, São Paulo, Região Sudeste, 04231-004, Brasil"", ""address"": {""highway"": ""Rua Côn. Xavier"", ""road"": ""Rua Cônego Xavier"", ""residential"": ""Nova Heliópolis"", ""quarter"": ""Vila Bandeirantes"", ""suburb"": ""Sacomã"", ""city_district"": ""Sacomã"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""04231-004"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.6071650"", ""-23.6070650"", ""-46.5953030"", ""-46.5952030""]}"
186;CAISM DR DAVID CAPISTRANO DA COSTA FILHO DA AGUA FUNDA SP;AVENIDA MIGUEL STEFNO, 3030 - AGUA FUNDA, SAO PAULO, SP;;;not_found;nominatim;not_found;Resposta 200 OK mas sem coordenadas;0;Nenhuma das queries retornou coordenadas válidas;;;;;;;;;;;;
187;HOSPITAL INFANTIL DARCY VARGAS UGA III SAO PAULO;RUA DR SERAFICO DE ASSIS CARVALHO, 34 - JARDIM GUEDALA, SAO PAULO, SP;-23.5929419;-46.7109151;ok;nominatim;high;;200;;8937090;way;1183565099;Hospital Infantil Darcy Vargas, 34, Rua Doutor Serafico de Assis Carvalho, Cidade Jardim, Morumbi, São Paulo, Região Sudeste, 05615-900, Brasil;7.861829556720863e-05;;hospital;São Paulo;São Paulo;Brasil;RUA DR SERAFICO DE ASSIS CARVALHO, 34 - 04024002;"{""place_id"": 8937090, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 1183565099, ""lat"": ""-23.5929419"", ""lon"": ""-46.7109151"", ""category"": ""amenity"", ""type"": ""hospital"", ""place_rank"": 30, ""importance"": 7.861829556720863e-05, ""addresstype"": ""amenity"", ""name"": ""Hospital Infantil Darcy Vargas"", ""display_name"": ""Hospital Infantil Darcy Vargas, 34, Rua Doutor Serafico de Assis Carvalho, Cidade Jardim, Morumbi, São Paulo, Região Sudeste, 05615-900, Brasil"", ""address"": {""amenity"": ""Hospital Infantil Darcy Vargas"", ""house_number"": ""34"", ""road"": ""Rua Doutor Serafico de Assis Carvalho"", ""suburb"": ""Cidade Jardim"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""05615-900"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.5934524"", ""-23.5920338"", ""-46.7116343"", ""-46.7102493""]}"
188;HOSP MUN MATERNIDADE PROFESSOR MARIO DEGNI;RUA LUCAS DE LEYDE, 257 - VILA ANTONIO, SAO PAULO, SP;-23.5777487;-46.7648420;ok;nominatim;high;;200;;9043309;way;1348051378;Hospital Municipal e Maternidade Professor  Mario Degni, 257, Rua Lucas de Leyde, Jardim Ester, Parque dos Príncipes, Rio Pequeno, São Paulo, Região Sudeste, 05372-110, Brasil;7.861829556720863e-05;;hospital;São Paulo;São Paulo;Brasil;RUA LUCAS DE LEYDE, 257 - 05376010;"{""place_id"": 9043309, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 1348051378, ""lat"": ""-23.5777487"", ""lon"": ""-46.7648420"", ""category"": ""amenity"", ""type"": ""hospital"", ""place_rank"": 30, ""importance"": 7.861829556720863e-05, ""addresstype"": ""amenity"", ""name"": ""Hospital Municipal e Maternidade Professor  Mario Degni"", ""display_name"": ""Hospital Municipal e Maternidade Professor  Mario Degni, 257, Rua Lucas de Leyde, Jardim Ester, Parque dos Príncipes, Rio Pequeno, São Paulo, Região Sudeste, 05372-110, Brasil"", ""address"": {""amenity"": ""Hospital Municipal e Maternidade Professor  Mario Degni"", ""house_number"": ""257"", ""road"": ""Rua Lucas de Leyde"", ""quarter"": ""Jardim Ester"", ""suburb"": ""Parque dos Príncipes"", ""city_district"": ""Rio Pequeno"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""05372-110"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.5787204"", ""-23.5771631"", ""-46.7653750"", ""-46.7640473""]}"
189;HOSPITAL UNIVERSITARIO DA USP SAO PAULO;AV PROF LINEU PRESTES, 2565 - BUTANTA, SAO PAULO, SP;-23.5649058;-46.7409515;ok;nominatim;high;;200;;8975291;way;158788584;Hospital Universitário, 2565, Avenida Professor Lineu Prestes, Butantã, São Paulo, Região Sudeste, 05508-000, Brasil;0.4446133857442175;;hospital;São Paulo;São Paulo;Brasil;AV PROF LINEU PRESTES, 2565 - BUTANTA, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 8975291, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 158788584, ""lat"": ""-23.5649058"", ""lon"": ""-46.7409515"", ""category"": ""amenity"", ""type"": ""hospital"", ""place_rank"": 30, ""importance"": 0.4446133857442175, ""addresstype"": ""amenity"", ""name"": ""Hospital Universitário"", ""display_name"": ""Hospital Universitário, 2565, Avenida Professor Lineu Prestes, Butantã, São Paulo, Região Sudeste, 05508-000, Brasil"", ""address"": {""amenity"": ""Hospital Universitário"", ""house_number"": ""2565"", ""road"": ""Avenida Professor Lineu Prestes"", ""suburb"": ""Butantã"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""05508-000"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.5658343"", ""-23.5636331"", ""-46.7425797"", ""-46.7397181""]}"
190;CAISM PHILIPPE PINEL SAO PAULO;AV RAIMUNDO PEREIRA DE MAGALHAES, 5214 - PIRITUBA, SAO PAULO, SP;-23.4869816;-46.7239346;ok;nominatim;high;;200;;8515185;way;79877355;Centro de Atenção Integrada à Saúde Mental Philippe Pinel, 5214, Avenida Raimundo Pereira de Magalhães, Piqueri, Pirituba, São Paulo, Região Sudeste, 02945-040, Brasil;7.861829556720863e-05;;hospital;São Paulo;São Paulo;Brasil;AV RAIMUNDO PEREIRA DE MAGALHAES, 5214 - PIRITUBA, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 8515185, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 79877355, ""lat"": ""-23.4869816"", ""lon"": ""-46.7239346"", ""category"": ""amenity"", ""type"": ""hospital"", ""place_rank"": 30, ""importance"": 7.861829556720863e-05, ""addresstype"": ""amenity"", ""name"": ""Centro de Atenção Integrada à Saúde Mental Philippe Pinel"", ""display_name"": ""Centro de Atenção Integrada à Saúde Mental Philippe Pinel, 5214, Avenida Raimundo Pereira de Magalhães, Piqueri, Pirituba, São Paulo, Região Sudeste, 02945-040, Brasil"", ""address"": {""amenity"": ""Centro de Atenção Integrada à Saúde Mental Philippe Pinel"", ""house_number"": ""5214"", ""road"": ""Avenida Raimundo Pereira de Magalhães"", ""suburb"": ""Piqueri"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""02945-040"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.4880054"", ""-23.4855749"", ""-46.7251542"", ""-46.7228936""]}"
191;HOSPITAL GERAL HENRIQUE ALTIMEYER DE VILA ALPINA;AV FRANCISCO FALCONI, 1501 - VILA ALPINA, SAO PAULO, SP;-23.5930526;-46.5607618;ok;nominatim;high;;200;;8855708;way;195664900;Hospital Estadual Vila Alpina, 1501, Avenida Francisco Falconi, Vila Alpina, Vila Prudente, São Paulo, Região Sudeste, 03227-000, Brasil;7.861829556720863e-05;;hospital;São Paulo;São Paulo;Brasil;AV FRANCISCO FALCONI, 1501 - VILA ALPINA, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 8855708, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 195664900, ""lat"": ""-23.5930526"", ""lon"": ""-46.5607618"", ""category"": ""amenity"", ""type"": ""hospital"", ""place_rank"": 30, ""importance"": 7.861829556720863e-05, ""addresstype"": ""amenity"", ""name"": ""Hospital Estadual Vila Alpina"", ""display_name"": ""Hospital Estadual Vila Alpina, 1501, Avenida Francisco Falconi, Vila Alpina, Vila Prudente, São Paulo, Região Sudeste, 03227-000, Brasil"", ""address"": {""amenity"": ""Hospital Estadual Vila Alpina"", ""house_number"": ""1501"", ""road"": ""Avenida Francisco Falconi"", ""suburb"": ""Vila Alpina"", ""city_district"": ""Vila Prudente"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""03227-000"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.5938614"", ""-23.5922764"", ""-46.5626876"", ""-46.5600426""]}"
192;HOSP MUN PIRITUBA JOSE SOARES HUNGRIA;AVENIDA MENOTTI LAUDISIO, 100 - PIRITUBA, SAO PAULO, SP;-23.4845293;-46.7275153;ok;nominatim;high;;200;;8606285;way;79442277;Hospital Municipal Doutor José Soares Hungria, 100, Avenida Menotti Laudisio, Jardim Líbano, Piqueri, Pirituba, São Paulo, Região Sudeste, 02945-000, Brasil;7.861829556720863e-05;;hospital;São Paulo;São Paulo;Brasil;AVENIDA MENOTTI LAUDISIO, 100 - PIRITUBA, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 8606285, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 79442277, ""lat"": ""-23.4845293"", ""lon"": ""-46.7275153"", ""category"": ""amenity"", ""type"": ""hospital"", ""place_rank"": 30, ""importance"": 7.861829556720863e-05, ""addresstype"": ""amenity"", ""name"": ""Hospital Municipal Doutor José Soares Hungria"", ""display_name"": ""Hospital Municipal Doutor José Soares Hungria, 100, Avenida Menotti Laudisio, Jardim Líbano, Piqueri, Pirituba, São Paulo, Região Sudeste, 02945-000, Brasil"", ""address"": {""amenity"": ""Hospital Municipal Doutor José Soares Hungria"", ""house_number"": ""100"", ""road"": ""Avenida Menotti Laudisio"", ""neighbourhood"": ""Jardim Líbano"", ""suburb"": ""Piqueri"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""02945-000"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.4856336"", ""-23.4836530"", ""-46.7285330"", ""-46.7265242""]}"
193;HOSPITAL GERAL DE SAO MATEUS SAO PAULO;RUA ANGELO DE CANDIA, 540 - SAO MATEUS, SAO PAULO, SP;-23.5947358;-46.4867109;ok;nominatim;high;;200;;8814414;way;437648955;Hospital Geral de São Mateus, 540, Rua Ângelo de Cândia, Jardim Imperador, São Mateus, São Paulo, Região Sudeste, 03958-000, Brasil;7.861829556720863e-05;;hospital;São Paulo;São Paulo;Brasil;HOSPITAL GERAL DE SAO MATEUS SAO PAULO, RUA ANGELO DE CANDIA, 540 - SAO MATEUS, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 8814414, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 437648955, ""lat"": ""-23.5947358"", ""lon"": ""-46.4867109"", ""category"": ""amenity"", ""type"": ""hospital"", ""place_rank"": 30, ""importance"": 7.861829556720863e-05, ""addresstype"": ""amenity"", ""name"": ""Hospital Geral de São Mateus"", ""display_name"": ""Hospital Geral de São Mateus, 540, Rua Ângelo de Cândia, Jardim Imperador, São Mateus, São Paulo, Região Sudeste, 03958-000, Brasil"", ""address"": {""amenity"": ""Hospital Geral de São Mateus"", ""house_number"": ""540"", ""road"": ""Rua Ângelo de Cândia"", ""suburb"": ""Jardim Imperador"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""03958-000"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.5954600"", ""-23.5940117"", ""-46.4872724"", ""-46.4861494""]}"
194;UNIDADE DE GESTAO ASSISTENCIAL II HOSPITAL IPIRANGA SP;AVENIDA NAZARE, 28 - IPIRANGA, SAO PAULO, SP;-23.5842030;-46.6116295;ok;nominatim;high;;200;;8839690;way;467681159;Hospital Ipiranga, 28, Avenida Nazaré, Ipiranga, São Paulo, Região Sudeste, 04262-000, Brasil;7.861829556720863e-05;;hospital;São Paulo;São Paulo;Brasil;AVENIDA NAZARE, 28 - IPIRANGA, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 8839690, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 467681159, ""lat"": ""-23.5842030"", ""lon"": ""-46.6116295"", ""category"": ""amenity"", ""type"": ""hospital"", ""place_rank"": 30, ""importance"": 7.861829556720863e-05, ""addresstype"": ""amenity"", ""name"": ""Hospital Ipiranga"", ""display_name"": ""Hospital Ipiranga, 28, Avenida Nazaré, Ipiranga, São Paulo, Região Sudeste, 04262-000, Brasil"", ""address"": {""amenity"": ""Hospital Ipiranga"", ""house_number"": ""28"", ""road"": ""Avenida Nazaré"", ""suburb"": ""Ipiranga"", ""city_district"": ""Ipiranga"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""04262-000"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.5846982"", ""-23.5838803"", ""-46.6121370"", ""-46.6111008""]}"
195;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO;RUA VOLUNTARIOS DA PATRIA, 4301 - SANTANA, SAO PAULO, SP;-23.4849783;-46.6314355;ok;nominatim;high;;200;;8683899;relation;3281462;Conjunto Hospitalar do Mandaqui, 4301, Rua Voluntários da Pátria, Alto de Santana, Santana, São Paulo, Região Sudeste, 02401-400, Brasil;0.4353606624145101;;hospital;São Paulo;São Paulo;Brasil;CONJUNTO HOSPITALAR DO MANDAQUI SAO PAULO, RUA VOLUNTARIOS DA PATRIA, 4301 - SANTANA, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 8683899, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""relation"", ""osm_id"": 3281462, ""lat"": ""-23.4849783"", ""lon"": ""-46.6314355"", ""category"": ""amenity"", ""type"": ""hospital"", ""place_rank"": 30, ""importance"": 0.4353606624145101, ""addresstype"": ""amenity"", ""name"": ""Conjunto Hospitalar do Mandaqui"", ""display_name"": ""Conjunto Hospitalar do Mandaqui, 4301, Rua Voluntários da Pátria, Alto de Santana, Santana, São Paulo, Região Sudeste, 02401-400, Brasil"", ""address"": {""amenity"": ""Conjunto Hospitalar do Mandaqui"", ""house_number"": ""4301"", ""road"": ""Rua Voluntários da Pátria"", ""suburb"": ""Alto de Santana"", ""city_district"": ""Santana"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""02401-400"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.4867695"", ""-23.4830889"", ""-46.6332399"", ""-46.6294796""]}"
196;HOSPITAL GERAL SANTA MARCELINA DE ITAIM PAULISTA SAO PAULO;AV MARECHAL TITO, 6035 - ITAIM PAULISTA, SAO PAULO, SP;-23.4924231;-46.3889814;ok;nominatim;high;;200;;8694629;way;319792790;Hospital Santa Marcelina do Itaim Paulista O.S.S, 6035, Avenida Marechal Tito, Vila Itaim, Jardim São Luís (Zona leste), Itaim Paulista, São Paulo, Região Sudeste, 08115-100, Brasil;7.861829556720863e-05;;hospital;São Paulo;São Paulo;Brasil;AV MARECHAL TITO, 6035 - ITAIM PAULISTA, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 8694629, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 319792790, ""lat"": ""-23.4924231"", ""lon"": ""-46.3889814"", ""category"": ""amenity"", ""type"": ""hospital"", ""place_rank"": 30, ""importance"": 7.861829556720863e-05, ""addresstype"": ""amenity"", ""name"": ""Hospital Santa Marcelina do Itaim Paulista O.S.S"", ""display_name"": ""Hospital Santa Marcelina do Itaim Paulista O.S.S, 6035, Avenida Marechal Tito, Vila Itaim, Jardim São Luís (Zona leste), Itaim Paulista, São Paulo, Região Sudeste, 08115-100, Brasil"", ""address"": {""amenity"": ""Hospital Santa Marcelina do Itaim Paulista O.S.S"", ""house_number"": ""6035"", ""road"": ""Avenida Marechal Tito"", ""neighbourhood"": ""Vila Itaim"", ""suburb"": ""Jardim São Luís (Zona leste)"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""08115-100"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.4933870"", ""-23.4914681"", ""-46.3900733"", ""-46.3879965""]}"
197;HOSP MUN PROF DR WALDOMIRO DE PAULA;RUA AUGUSTO CARLOS BAUMANN, 1074 - ITAQUERA, SAO PAULO, SP;-23.5321357;-46.4472128;ok;nominatim;low;;200;;8699046;way;272661161;Rua Augusto Carlos Bauman, Vila Carmosina, Itaquera, São Paulo, Região Sudeste, 08210-540, Brasil;0.05341195162890055;;secondary;São Paulo;São Paulo;Brasil;RUA AUGUSTO CARLOS BAUMANN, 1074 - ITAQUERA, SAO PAULO, SP, São Paulo, SP, Brasil;"{""place_id"": 8699046, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 272661161, ""lat"": ""-23.5321357"", ""lon"": ""-46.4472128"", ""category"": ""highway"", ""type"": ""secondary"", ""place_rank"": 26, ""importance"": 0.05341195162890055, ""addresstype"": ""road"", ""name"": ""Rua Augusto Carlos Bauman"", ""display_name"": ""Rua Augusto Carlos Bauman, Vila Carmosina, Itaquera, São Paulo, Região Sudeste, 08210-540, Brasil"", ""address"": {""road"": ""Rua Augusto Carlos Bauman"", ""quarter"": ""Vila Carmosina"", ""suburb"": ""Itaquera"", ""city"": ""São Paulo"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""08210-540"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.5325274"", ""-23.5317431"", ""-46.4478428"", ""-46.4465833""]}"
198;HOSPITAL GERAL DO GRAJAU PROF LIBER JOHN ALPHONSE DI DIO SP;RUA FRANCISCO OTAVIO PACCA, 180 - PARQUE DAS NACOES, SAO PAULO, SP;-23.6911520;-46.5848155;ok;nominatim;low;;200;;9047908;way;269098990;Oficina Brasil, 1937, Avenida Piraporinha, Piraporinha, Diadema, São Paulo, Região Sudeste, 09950-000, Brasil;7.861829556720863e-05;;car_repair;Diadema;São Paulo;Brasil;04822030, 180, SAO PAULO, SP, Brasil;"{""place_id"": 9047908, ""licence"": ""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"", ""osm_type"": ""way"", ""osm_id"": 269098990, ""lat"": ""-23.6911520"", ""lon"": ""-46.5848155"", ""category"": ""shop"", ""type"": ""car_repair"", ""place_rank"": 30, ""importance"": 7.861829556720863e-05, ""addresstype"": ""shop"", ""name"": ""Oficina Brasil"", ""display_name"": ""Oficina Brasil, 1937, Avenida Piraporinha, Piraporinha, Diadema, São Paulo, Região Sudeste, 09950-000, Brasil"", ""address"": {""shop"": ""Oficina Brasil"", ""house_number"": ""1937"", ""road"": ""Avenida Piraporinha"", ""suburb"": ""Piraporinha"", ""city_district"": ""Diadema"", ""city"": ""Diadema"", ""state"": ""São Paulo"", ""ISO3166-2-lvl4"": ""BR-SP"", ""region"": ""Região Sudeste"", ""postcode"": ""09950-000"", ""country"": ""Brasil"", ""country_code"": ""br""}, ""boundingbox"": [""-23.6912159"", ""-23.6910783"", ""-46.5849354"", ""-46.5846886""]}"
